,Airline_Name,Source,Destination,Departure_time,Arrival_time,Date of Journey,Number of stops,Duration,Price
1026,IndiGo,New Delhi,Mumbai,05:05,13:20,"Fri, 10 Jun",1 Stop,8h 15m,"10,522"
1027,Vistara,New Delhi,Mumbai,20:40,22:50,"Fri, 10 Jun",Non Stop,2h 10m,"10,680"
1028,Vistara,New Delhi,Mumbai,19:45,21:55,"Fri, 10 Jun",Non Stop,2h 10m,"10,995"
1029,Vistara,New Delhi,Mumbai,11:40,14:00,"Fri, 10 Jun",Non Stop,2h 20m,"10,995"
1030,IndiGo,New Delhi,Mumbai,18:45,"00:05
+ 1 day","Fri, 10 Jun",1 Stop,5h 20m,"11,047"
1031,Vistara,New Delhi,Mumbai,18:55,21:15,"Fri, 10 Jun",Non Stop,2h 20m,"11,205"
1032,IndiGo,New Delhi,Mumbai,14:45,"00:05
+ 1 day","Fri, 10 Jun",1 Stop,9h 20m,"11,467"
1033,Air India,New Delhi,Mumbai,08:40,"09:40
+ 1 day","Fri, 10 Jun",1 Stop,25h 00m,"11,487"
1034,Go First,New Delhi,Mumbai,20:45,22:55,"Fri, 10 Jun",Non Stop,2h 10m,"11,677"
1035,Air Asia,New Delhi,Mumbai,09:35,"00:20
+ 1 day","Fri, 10 Jun",1 Stop,14h 45m,"11,836"
1036,Go First,New Delhi,Mumbai,06:05,10:20,"Fri, 10 Jun",1 Stop,4h 15m,"11,912"
1037,Go First,New Delhi,Mumbai,20:05,"02:00
+ 1 day","Fri, 10 Jun",1 Stop,5h 55m,"11,912"
1038,Go First,New Delhi,Mumbai,06:05,15:00,"Fri, 10 Jun",1 Stop,8h 55m,"11,912"
1039,IndiGo,New Delhi,Mumbai,19:35,"00:20
+ 1 day","Fri, 10 Jun",1 Stop,4h 45m,"11,992"
1040,IndiGo,New Delhi,Mumbai,00:15,05:30,"Fri, 10 Jun",1 Stop,5h 15m,"11,992"
1041,IndiGo,New Delhi,Mumbai,05:20,10:35,"Fri, 10 Jun",1 Stop,5h 15m,"11,992"
1042,IndiGo,New Delhi,Mumbai,11:15,16:55,"Fri, 10 Jun",1 Stop,5h 40m,"11,992"
1043,IndiGo,New Delhi,Mumbai,09:50,15:45,"Fri, 10 Jun",1 Stop,5h 55m,"11,992"
1044,IndiGo,New Delhi,Mumbai,17:20,"00:20
+ 1 day","Fri, 10 Jun",1 Stop,7h 00m,"11,992"
1045,IndiGo,New Delhi,Mumbai,00:15,08:00,"Fri, 10 Jun",1 Stop,7h 45m,"11,992"
1046,IndiGo,New Delhi,Mumbai,05:15,13:15,"Fri, 10 Jun",1 Stop,8h 00m,"11,992"
1047,IndiGo,New Delhi,Mumbai,06:30,15:45,"Fri, 10 Jun",1 Stop,9h 15m,"11,992"
1048,IndiGo,New Delhi,Mumbai,19:35,"05:30
+ 1 day","Fri, 10 Jun",1 Stop,9h 55m,"11,992"
1049,Air India,New Delhi,Mumbai,05:15,09:20,"Fri, 10 Jun",1 Stop,4h 05m,"12,045"
1050,Vistara,New Delhi,Mumbai,05:55,15:50,"Fri, 10 Jun",1 Stop,9h 55m,"12,045"
1051,IndiGo,New Delhi,Mumbai,10:10,17:25,"Fri, 10 Jun",1 Stop,7h 15m,"12,097"
1052,SpiceJet,New Delhi,Mumbai,16:55,"10:35
+ 1 day","Fri, 10 Jun",1 Stop,17h 40m,"12,150"
1053,IndiGo,New Delhi,Mumbai,22:15,"05:30
+ 1 day","Fri, 10 Jun",1 Stop,7h 15m,"12,202"
1054,IndiGo,New Delhi,Mumbai,22:15,"08:00
+ 1 day","Fri, 10 Jun",1 Stop,9h 45m,"12,202"
1055,IndiGo,New Delhi,Mumbai,06:30,11:20,"Fri, 10 Jun",1 Stop,4h 50m,"12,464"
1056,IndiGo,New Delhi,Mumbai,04:45,11:20,"Fri, 10 Jun",1 Stop,6h 35m,"12,464"
1057,Vistara,New Delhi,Mumbai,18:00,"15:50
+ 1 day","Fri, 10 Jun",1 Stop,21h 50m,"12,570"
1058,Air India,New Delhi,Mumbai,05:20,16:25,"Fri, 10 Jun",2 Stop(s),11h 05m,"12,635"
1059,IndiGo,New Delhi,Mumbai,17:50,22:10,"Fri, 10 Jun",1 Stop,4h 20m,"12,727"
1060,Air Asia,New Delhi,Mumbai,18:45,"00:20
+ 1 day","Fri, 10 Jun",1 Stop,5h 35m,"12,780"
1061,IndiGo,New Delhi,Mumbai,07:20,13:45,"Fri, 10 Jun",1 Stop,6h 25m,"13,409"
1062,SpiceJet,New Delhi,Mumbai,15:10,"05:15
+ 1 day","Fri, 10 Jun",1 Stop,14h 05m,"13,423"
1063,IndiGo,New Delhi,Mumbai,13:35,19:40,"Fri, 10 Jun",1 Stop,6h 05m,"13,462"
1064,IndiGo,New Delhi,Mumbai,09:50,19:40,"Fri, 10 Jun",1 Stop,9h 50m,"13,462"
1065,Go First,New Delhi,Mumbai,12:50,21:00,"Fri, 10 Jun",1 Stop,8h 10m,"13,511"
1066,Air India,New Delhi,Mumbai,12:50,19:15,"Fri, 10 Jun",1 Stop,6h 25m,"13,587"
1067,Air India,New Delhi,Mumbai,22:00,"08:05
+ 1 day","Fri, 10 Jun",1 Stop,10h 05m,"13,620"
1068,Air India,New Delhi,Mumbai,22:00,"00:35
+ 2 days","Fri, 10 Jun",1 Stop,26h 35m,"13,620"
1069,IndiGo,New Delhi,Mumbai,20:55,"07:25
+ 1 day","Fri, 10 Jun",1 Stop,10h 30m,"13,672"
1070,Go First,New Delhi,Mumbai,16:50,"02:00
+ 1 day","Fri, 10 Jun",1 Stop,9h 10m,"13,750"
1071,SpiceJet,New Delhi,Mumbai,05:45,18:20,"Fri, 10 Jun",1 Stop,12h 35m,"13,795"
1072,Air India,New Delhi,Mumbai,22:00,"16:35
+ 1 day","Fri, 10 Jun",1 Stop,18h 35m,"13,830"
1073,SpiceJet,New Delhi,Mumbai,06:25,21:45,"Fri, 10 Jun",1 Stop,15h 20m,"13,872"
1074,Air India,New Delhi,Mumbai,07:05,16:25,"Fri, 10 Jun",1 Stop,9h 20m,"14,145"
1075,Vistara,New Delhi,Mumbai,13:20,18:20,"Fri, 10 Jun",1 Stop,5h 00m,"14,460"
1076,Vistara,New Delhi,Mumbai,17:10,"11:15
+ 1 day","Fri, 10 Jun",1 Stop,18h 05m,"14,460"
1077,Air Asia,New Delhi,Mumbai,12:50,19:15,"Fri, 10 Jun",1 Stop,6h 25m,"14,880"
1078,Air Asia,New Delhi,Mumbai,12:50,23:45,"Fri, 10 Jun",1 Stop,10h 55m,"14,880"
1079,Air Asia,New Delhi,Mumbai,09:35,21:20,"Fri, 10 Jun",1 Stop,11h 45m,"14,880"
1080,Air India,New Delhi,Mumbai,21:15,"11:35
+ 1 day","Fri, 10 Jun",1 Stop,14h 20m,"14,945"
1081,Air India,New Delhi,Mumbai,21:15,"08:35
+ 1 day","Fri, 10 Jun",1 Stop,11h 20m,"15,300"
1082,Air India,New Delhi,Mumbai,06:10,"08:35
+ 1 day","Fri, 10 Jun",1 Stop,26h 25m,"15,300"
1083,Go First,New Delhi,Mumbai,05:00,14:20,"Fri, 10 Jun",1 Stop,9h 20m,"15,378"
1084,Air India,New Delhi,Mumbai,09:45,23:50,"Fri, 10 Jun",1 Stop,14h 05m,"15,405"
1085,Air India,New Delhi,Mumbai,21:15,"10:35
+ 1 day","Fri, 10 Jun",1 Stop,13h 20m,"15,510"
1086,Air India,New Delhi,Mumbai,06:10,21:05,"Fri, 10 Jun",1 Stop,14h 55m,"15,510"
1087,Vistara,New Delhi,Mumbai,18:40,"14:45
+ 1 day","Fri, 10 Jun",1 Stop,20h 05m,"15,510"
1088,Air India,New Delhi,Mumbai,21:15,"21:05
+ 1 day","Fri, 10 Jun",1 Stop,23h 50m,"15,510"
1089,Air India,New Delhi,Mumbai,06:10,"10:35
+ 1 day","Fri, 10 Jun",1 Stop,28h 25m,"15,510"
1090,Air Asia,New Delhi,Mumbai,08:10,21:20,"Fri, 10 Jun",1 Stop,13h 10m,"15,616"
1091,Air India,New Delhi,Mumbai,16:45,"12:05
+ 1 day","Fri, 10 Jun",1 Stop,19h 20m,"15,646"
1092,Vistara,New Delhi,Mumbai,17:35,"08:15
+ 1 day","Fri, 10 Jun",1 Stop,14h 40m,"15,720"
1093,Vistara,New Delhi,Mumbai,17:35,"10:15
+ 1 day","Fri, 10 Jun",1 Stop,16h 40m,"15,720"
1094,Air India,New Delhi,Mumbai,13:45,"12:05
+ 1 day","Fri, 10 Jun",1 Stop,22h 20m,"15,751"
1095,Air India,New Delhi,Mumbai,07:10,23:50,"Fri, 10 Jun",1 Stop,16h 40m,"15,930"
1096,Vistara,New Delhi,Mumbai,13:40,"11:15
+ 1 day","Fri, 10 Jun",1 Stop,21h 35m,"15,930"
1097,Air India,New Delhi,Mumbai,17:15,"08:35
+ 1 day","Fri, 10 Jun",1 Stop,15h 20m,"16,245"
1098,Vistara,New Delhi,Mumbai,17:35,"11:25
+ 1 day","Fri, 10 Jun",1 Stop,17h 50m,"16,245"
1099,Air India,New Delhi,Mumbai,17:15,"10:35
+ 1 day","Fri, 10 Jun",1 Stop,17h 20m,"16,455"
1100,Air India,New Delhi,Mumbai,17:15,"21:05
+ 1 day","Fri, 10 Jun",1 Stop,27h 50m,"16,455"
1101,Vistara,New Delhi,Mumbai,06:15,12:00,"Fri, 10 Jun",1 Stop,5h 45m,"16,560"
1102,Air India,New Delhi,Mumbai,16:50,23:50,"Fri, 10 Jun",1 Stop,7h 00m,"16,770"
1103,Vistara,New Delhi,Mumbai,17:10,22:20,"Fri, 10 Jun",1 Stop,5h 10m,"16,980"
1104,Vistara,New Delhi,Mumbai,20:40,"08:15
+ 1 day","Fri, 10 Jun",1 Stop,11h 35m,"17,190"
1105,Vistara,New Delhi,Mumbai,20:40,"10:15
+ 1 day","Fri, 10 Jun",1 Stop,13h 35m,"17,190"
1106,Vistara,New Delhi,Mumbai,20:40,"11:25
+ 1 day","Fri, 10 Jun",1 Stop,14h 45m,"17,715"
1107,SpiceJet,New Delhi,Mumbai,12:05,"05:15
+ 1 day","Fri, 10 Jun",1 Stop,17h 10m,"18,092"
1108,Vistara,New Delhi,Mumbai,08:05,23:25,"Fri, 10 Jun",1 Stop,15h 20m,"18,135"
1109,Vistara,New Delhi,Mumbai,16:05,"08:15
+ 1 day","Fri, 10 Jun",1 Stop,16h 10m,"18,135"
1110,Vistara,New Delhi,Mumbai,20:40,"12:00
+ 1 day","Fri, 10 Jun",1 Stop,15h 20m,"18,240"
1111,Vistara,New Delhi,Mumbai,13:40,22:20,"Fri, 10 Jun",1 Stop,8h 40m,"18,450"
1112,SpiceJet,New Delhi,Mumbai,12:05,18:50,"Fri, 10 Jun",1 Stop,6h 45m,"18,524"
1113,Vistara,New Delhi,Mumbai,08:05,20:15,"Fri, 10 Jun",1 Stop,12h 10m,"18,660"
1114,Vistara,New Delhi,Mumbai,08:05,20:40,"Fri, 10 Jun",1 Stop,12h 35m,"18,660"
1115,Vistara,New Delhi,Mumbai,06:15,20:15,"Fri, 10 Jun",1 Stop,14h 00m,"18,660"
1116,Vistara,New Delhi,Mumbai,06:15,20:40,"Fri, 10 Jun",1 Stop,14h 25m,"18,660"
1117,Vistara,New Delhi,Mumbai,14:15,23:25,"Fri, 10 Jun",1 Stop,9h 10m,"18,765"
1118,Vistara,New Delhi,Mumbai,09:05,23:25,"Fri, 10 Jun",1 Stop,14h 20m,"18,765"
1119,SpiceJet,New Delhi,Mumbai,09:50,16:10,"Fri, 10 Jun",1 Stop,6h 20m,"18,850"
1120,SpiceJet,New Delhi,Mumbai,06:25,16:10,"Fri, 10 Jun",1 Stop,9h 45m,"18,850"
1121,Vistara,New Delhi,Mumbai,08:05,21:50,"Fri, 10 Jun",1 Stop,13h 45m,"19,185"
1122,SpiceJet,New Delhi,Mumbai,09:25,16:10,"Fri, 10 Jun",1 Stop,6h 45m,"20,006"
1123,SpiceJet,New Delhi,Mumbai,06:25,13:35,"Fri, 10 Jun",1 Stop,7h 10m,"20,121"
1124,Air Asia,New Delhi,Mumbai,10:40,19:15,"Fri, 10 Jun",1 Stop,8h 35m,"22,360"
1125,Air Asia,New Delhi,Mumbai,10:40,23:45,"Fri, 10 Jun",1 Stop,13h 05m,"22,360"
1126,Air Asia,New Delhi,Mumbai,05:10,19:15,"Fri, 10 Jun",1 Stop,14h 05m,"23,620"
1127,Go First,New Delhi,Mumbai,10:40,18:40,"Fri, 10 Jun",1 Stop,8h 00m,"24,960"
1128,Go First,New Delhi,Mumbai,09:25,18:25,"Fri, 10 Jun",1 Stop,9h 00m,"27,254"
1129,Go First,New Delhi,Mumbai,10:40,19:50,"Fri, 10 Jun",1 Stop,9h 10m,"28,844"
1130,Air Asia,New Delhi,Mumbai,07:25,14:05,"Sat, 11 Jun",1 Stop,6h 40m,"8,052"
1131,Go First,New Delhi,Mumbai,02:40,04:50,"Sat, 11 Jun",Non Stop,2h 10m,"8,053"
1132,Go First,New Delhi,Mumbai,06:00,08:10,"Sat, 11 Jun",Non Stop,2h 10m,"8,053"
1133,Go First,New Delhi,Mumbai,14:00,16:10,"Sat, 11 Jun",Non Stop,2h 10m,"8,053"
1134,Go First,New Delhi,Mumbai,07:00,09:15,"Sat, 11 Jun",Non Stop,2h 15m,"8,053"
1135,SpiceJet,New Delhi,Mumbai,07:20,09:35,"Sat, 11 Jun",Non Stop,2h 15m,"8,053"
1136,Go First,New Delhi,Mumbai,10:55,13:10,"Sat, 11 Jun",Non Stop,2h 15m,"8,053"
1137,Go First,New Delhi,Mumbai,15:45,18:00,"Sat, 11 Jun",Non Stop,2h 15m,"8,053"
1138,SpiceJet,New Delhi,Mumbai,18:55,21:10,"Sat, 11 Jun",Non Stop,2h 15m,"8,053"
1139,SpiceJet,New Delhi,Mumbai,19:45,22:00,"Sat, 11 Jun",Non Stop,2h 15m,"8,053"
1140,SpiceJet,New Delhi,Mumbai,21:40,23:55,"Sat, 11 Jun",Non Stop,2h 15m,"8,053"
1141,Go First,New Delhi,Mumbai,22:45,"01:00
+ 1 day","Sat, 11 Jun",Non Stop,2h 15m,"8,053"
1142,Go First,New Delhi,Mumbai,20:55,23:25,"Sat, 11 Jun",Non Stop,2h 30m,"8,053"
1143,Go First,New Delhi,Mumbai,05:20,10:45,"Sat, 11 Jun",1 Stop,5h 25m,"8,053"
1144,SpiceJet,New Delhi,Mumbai,11:30,18:00,"Sat, 11 Jun",1 Stop,6h 30m,"8,053"
1145,SpiceJet,New Delhi,Mumbai,11:30,18:55,"Sat, 11 Jun",1 Stop,7h 25m,"8,053"
1146,SpiceJet,New Delhi,Mumbai,19:55,"05:15
+ 1 day","Sat, 11 Jun",1 Stop,9h 20m,"8,053"
1147,SpiceJet,New Delhi,Mumbai,15:10,"05:15
+ 1 day","Sat, 11 Jun",1 Stop,14h 05m,"8,053"
1148,SpiceJet,New Delhi,Mumbai,20:00,"10:30
+ 1 day","Sat, 11 Jun",1 Stop,14h 30m,"8,053"
1149,SpiceJet,New Delhi,Mumbai,08:45,23:55,"Sat, 11 Jun",1 Stop,15h 10m,"8,053"
1150,IndiGo,New Delhi,Mumbai,11:55,13:55,"Sat, 11 Jun",Non Stop,2h 00m,"8,054"
1151,IndiGo,New Delhi,Mumbai,06:30,08:35,"Sat, 11 Jun",Non Stop,2h 05m,"8,054"
1152,IndiGo,New Delhi,Mumbai,07:20,09:25,"Sat, 11 Jun",Non Stop,2h 05m,"8,054"
1153,IndiGo,New Delhi,Mumbai,10:45,12:50,"Sat, 11 Jun",Non Stop,2h 05m,"8,054"
1154,IndiGo,New Delhi,Mumbai,17:00,19:05,"Sat, 11 Jun",Non Stop,2h 05m,"8,054"
1155,IndiGo,New Delhi,Mumbai,23:35,"01:40
+ 1 day","Sat, 11 Jun",Non Stop,2h 05m,"8,054"
1156,IndiGo,New Delhi,Mumbai,02:00,04:10,"Sat, 11 Jun",Non Stop,2h 10m,"8,054"
1157,IndiGo,New Delhi,Mumbai,05:30,07:40,"Sat, 11 Jun",Non Stop,2h 10m,"8,054"
1158,IndiGo,New Delhi,Mumbai,14:10,16:20,"Sat, 11 Jun",Non Stop,2h 10m,"8,054"
1159,IndiGo,New Delhi,Mumbai,15:25,17:35,"Sat, 11 Jun",Non Stop,2h 10m,"8,054"
1160,IndiGo,New Delhi,Mumbai,16:15,18:25,"Sat, 11 Jun",Non Stop,2h 10m,"8,054"
1161,IndiGo,New Delhi,Mumbai,19:45,21:55,"Sat, 11 Jun",Non Stop,2h 10m,"8,054"
1162,IndiGo,New Delhi,Mumbai,08:45,11:00,"Sat, 11 Jun",Non Stop,2h 15m,"8,054"
1163,IndiGo,New Delhi,Mumbai,18:10,20:25,"Sat, 11 Jun",Non Stop,2h 15m,"8,054"
1164,IndiGo,New Delhi,Mumbai,08:00,10:20,"Sat, 11 Jun",Non Stop,2h 20m,"8,054"
1165,IndiGo,New Delhi,Mumbai,21:45,"00:10
+ 1 day","Sat, 11 Jun",Non Stop,2h 25m,"8,054"
1166,Vistara,New Delhi,Mumbai,06:00,08:00,"Sat, 11 Jun",Non Stop,2h 00m,"8,055"
1167,Vistara,New Delhi,Mumbai,09:30,11:35,"Sat, 11 Jun",Non Stop,2h 05m,"8,055"
1168,Vistara,New Delhi,Mumbai,07:30,09:45,"Sat, 11 Jun",Non Stop,2h 15m,"8,055"
1169,Vistara,New Delhi,Mumbai,08:50,11:10,"Sat, 11 Jun",Non Stop,2h 20m,"8,055"
1170,Air India,New Delhi,Mumbai,21:15,23:35,"Sat, 11 Jun",Non Stop,2h 20m,"8,055"
1171,Air Asia,New Delhi,Mumbai,13:00,14:50,"Sat, 11 Jun",Non Stop,1h 50m,"8,085"
1172,Air Asia,New Delhi,Mumbai,04:25,06:35,"Sat, 11 Jun",Non Stop,2h 10m,"8,085"
1173,IndiGo,New Delhi,Mumbai,09:35,12:00,"Sat, 11 Jun",Non Stop,2h 25m,"8,264"
1174,Air India,New Delhi,Mumbai,07:00,09:05,"Sat, 11 Jun",Non Stop,2h 05m,"8,265"
1175,Air India,New Delhi,Mumbai,08:00,10:10,"Sat, 11 Jun",Non Stop,2h 10m,"8,265"
1176,Air India,New Delhi,Mumbai,20:00,22:10,"Sat, 11 Jun",Non Stop,2h 10m,"8,265"
1177,Air India,New Delhi,Mumbai,10:00,12:35,"Sat, 11 Jun",Non Stop,2h 35m,"8,265"
1178,Air India,New Delhi,Mumbai,17:55,22:10,"Sat, 11 Jun",1 Stop,4h 15m,"8,265"
1179,Air India,New Delhi,Mumbai,19:00,21:15,"Sat, 11 Jun",Non Stop,2h 15m,"8,790"
1180,Air India,New Delhi,Mumbai,15:05,18:10,"Sat, 11 Jun",1 Stop,3h 05m,"8,790"
1181,Air Asia,New Delhi,Mumbai,12:50,19:15,"Sat, 11 Jun",1 Stop,6h 25m,"8,895"
1182,Air Asia,New Delhi,Mumbai,12:50,23:45,"Sat, 11 Jun",1 Stop,10h 55m,"8,895"
1183,Vistara,New Delhi,Mumbai,12:50,15:00,"Sat, 11 Jun",Non Stop,2h 10m,"9,105"
1184,Vistara,New Delhi,Mumbai,14:20,16:30,"Sat, 11 Jun",Non Stop,2h 10m,"9,105"
1185,Vistara,New Delhi,Mumbai,19:45,21:55,"Sat, 11 Jun",Non Stop,2h 10m,"9,105"
1186,Vistara,New Delhi,Mumbai,16:45,19:05,"Sat, 11 Jun",Non Stop,2h 20m,"9,105"
1187,Vistara,New Delhi,Mumbai,17:45,20:05,"Sat, 11 Jun",Non Stop,2h 20m,"9,105"
1188,Vistara,New Delhi,Mumbai,18:55,21:15,"Sat, 11 Jun",Non Stop,2h 20m,"9,105"
1189,Vistara,New Delhi,Mumbai,21:20,"06:15
+ 1 day","Sat, 11 Jun",1 Stop,8h 55m,"9,242"
1190,Vistara,New Delhi,Mumbai,21:20,"09:40
+ 1 day","Sat, 11 Jun",1 Stop,12h 20m,"9,242"
1191,Vistara,New Delhi,Mumbai,21:20,"23:05
+ 1 day","Sat, 11 Jun",1 Stop,25h 45m,"9,242"
1192,Vistara,New Delhi,Mumbai,15:30,17:40,"Sat, 11 Jun",Non Stop,2h 10m,"9,630"
1193,Vistara,New Delhi,Mumbai,20:40,22:50,"Sat, 11 Jun",Non Stop,2h 10m,"9,630"
1194,Vistara,New Delhi,Mumbai,10:20,12:35,"Sat, 11 Jun",Non Stop,2h 15m,"9,630"
1195,Vistara,New Delhi,Mumbai,11:40,14:00,"Sat, 11 Jun",Non Stop,2h 20m,"9,630"
1196,Air Asia,New Delhi,Mumbai,18:45,"00:20
+ 1 day","Sat, 11 Jun",1 Stop,5h 35m,"9,631"
